Player Name,Rounds,Fairway Percentage,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money
Dean Wilson,62.0,65.27,276.8,62.63,28.66,61.63,71.195,318,0,0,0.4920000000000001,-0.22,-0.863,0.073,0.079,401314.0
Chris Couch,73.0,64.96,296.8,64.99,28.53,60.87,70.595,573,0,3,0.397,0.45,0.606,-0.345,-0.208,922496.0
Brendan Steele,89.0,64.83,292.8,65.45,29.39,54.53,71.01899999999998,826,1,1,-0.06,-0.006,0.118,0.209,-0.273,1976310.0
Ian Poulter,52.0,64.76,282.8,65.58,29.06,56.33,70.824,387,0,1,0.27,0.238,-0.354,0.222,0.1,739926.0
Matt Kuchar,94.0,64.75,286.2,66.98,28.52,62.91,69.515,1407,0,8,0.379,1.54,0.304,0.698,0.158,4233920.0
Tim Petrovic,88.0,64.73,280.5,62.17,28.64,60.49,71.32600000000002,326,0,0,0.177,-0.119,-0.316,-0.247,0.267,428011.0
Scott McCarron,65.0,64.63,291.6,60.75,28.64,60.56,71.127,221,0,0,0.519,-0.34700000000000003,0.181,-1.24,0.193,436270.0
Matt McQuillan,59.0,64.45,285.4,62.63,28.71,57.57,71.635,280,0,2,0.436,-0.084,-0.363,-0.188,0.031,582933.0
J.P. Hayes,56.0,64.36,282.7,61.52,29.11,58.29,72.048,147,0,0,0.024,-0.528,-0.035,-0.406,-0.111,186769.0
Luke Donald,73.0,64.29,284.1,67.33,28.03,63.71,68.861,1856,1,10,0.87,2.278,0.04,1.094,0.273,6683214.0
Vaughn Taylor,89.0,64.22,284.1,66.04,28.85,58.46,70.90899999999998,397,0,0,0.153,0.077,-0.294,0.191,0.028,423907.0
Tom Gillis,55.0,64.11,290.1,66.36,29.95,55.86,71.134,431,0,2,-0.436,-0.573,0.076,-0.212,-0.001,814147.0
Brendon de Jonge,105.0,64.04,287.8,66.45,28.81,60.33,70.429,784,0,3,0.273,0.5760000000000001,-0.065,0.312,0.057,1241326.0
Brandt Snedeker,85.0,64.02,287.2,64.9,28.51,61.45,69.859,1227,1,5,0.588,1.094,0.127,0.191,0.189,3587206.0
Adam Scott,60.0,63.98,299.7,68.08,29.39,59.0,69.872,1332,1,5,-0.247,0.635,0.7929999999999999,0.102,-0.013,3764797.0
Rich Beem,53.0,63.87,286.1,61.95,29.81,52.89,72.76,78,0,0,-0.5920000000000001,-1.281,-0.152,-0.257,-0.28,135225.0
Hunter Haas,96.0,63.76,288.5,66.24,29.08,59.93,70.82600000000002,499,0,3,0.364,0.282,-0.015,-0.141,0.07400000000000001,1039987.0
Kevin Streelman,90.0,63.72,289.2,65.62,29.24,60.5,70.54,600,0,3,0.35600000000000004,0.934,0.442,0.305,-0.168,1300006.0
Pat Perez,76.0,63.64,291.4,65.42,28.84,58.35,70.82600000000002,716,0,4,0.221,0.4920000000000001,0.319,-0.048,0.001,1295253.0
Bill Haas,93.0,63.59,296.6,69.44,29.53,58.3,70.135,1273,0,6,0.165,0.916,0.628,0.044,0.08,4088637.0
Bo Van Pelt,92.0,63.59,297.4,68.02,29.57,58.69,70.092,881,0,3,-0.16699999999999998,0.867,0.586,0.344,0.104,2344546.0
Spencer Levin,113.0,63.53,286.3,67.99,29.34,60.35,69.851,1025,0,4,0.04,0.846,0.097,0.508,0.202,2320038.0
Richard Johnson,64.0,63.46,276.6,63.41,29.47,54.19,71.902,144,0,0,0.117,-1.044,-0.6890000000000001,-0.335,-0.13699999999999998,212106.0
Ben Martin,74.0,63.43,289.5,64.76,29.34,52.93,71.419,242,0,1,0.406,-0.275,0.073,-0.301,-0.453,340080.0
David Hearn,88.0,63.36,290.9,68.82,29.51,59.47,70.709,362,0,1,0.223,0.222,0.217,0.016,-0.234,869072.0
Chad Campbell,99.0,63.31,291.1,71.13,30.12,57.54,70.273,591,0,1,-0.368,0.564,0.08199999999999999,0.987,-0.13699999999999998,1104024.0
Justin Rose,79.0,63.27,290.6,69.48,29.64,57.92,70.332,796,0,3,0.047,0.984,0.18600000000000005,0.508,0.243,3401420.0
Kevin Stadler,88.0,63.25,293.2,68.06,29.71,52.39,71.295,414,0,1,-0.426,-0.218,0.109,0.4,-0.301,768172.0
Kris Blanks,92.0,63.11,284.9,68.89,29.7,57.94,70.952,641,0,2,-0.44,0.152,-0.078,0.5760000000000001,0.095,1350010.0
Ryan Moore,79.0,63.1,290.1,62.89,28.47,60.08,70.345,883,0,3,0.55,0.8270000000000001,0.158,0.192,-0.071,1942906.0
Fabián Gómez,84.0,63.08,288.4,65.2,29.43,52.1,71.639,208,0,1,-0.117,-0.602,-0.18600000000000005,-0.146,-0.152,381730.0
Lee Janzen,62.0,63.04,290.1,63.1,28.95,54.84,71.525,168,0,0,0.17,-0.443,-0.401,-0.264,0.052000000000000005,216993.0
Marc Turnesa,54.0,62.93,282.8,65.6,29.69,52.8,71.533,175,0,1,0.219,-0.365,-0.077,-0.092,-0.416,299405.0
Robert Allenby,84.0,62.91,290.2,67.54,29.72,58.76,70.28399999999999,679,0,3,-0.173,0.818,0.462,0.494,0.035,1452567.0
Geoff Ogilvy,69.0,62.89,290.0,62.63,28.47,59.68,70.164,571,0,3,0.517,0.722,0.017,0.029,0.159,1916994.0
Hunter Mahan,92.0,62.85,291.6,68.79,29.21,58.0,69.905,1186,0,7,0.527,1.218,0.371,0.066,0.254,3503540.0
Daniel Summerhays,75.0,62.83,284.9,63.24,29.7,55.07,72.487,210,0,0,-0.292,-1.581,-0.7190000000000001,-0.434,-0.134,301899.0
Steve Stricker,70.0,62.47,288.8,66.02,27.96,64.93,69.362,1865,2,5,0.78,1.73,0.047,0.5379999999999999,0.364,3992785.0
Greg Chalmers,88.0,62.42,279.6,61.24,27.77,65.17,70.596,450,0,2,0.635,0.42,-0.411,-0.057,0.253,832191.0
Carl Pettersson,95.0,62.29,291.8,65.77,28.75,58.46,70.289,691,0,4,0.485,0.77,0.113,0.147,0.025,1540723.0
Alexandre Rocha,65.0,62.23,290.9,68.23,30.54,55.21,71.262,127,0,0,-0.001,-0.375,-0.184,0.005,-0.195,225026.0
Y.E. Yang,63.0,62.23,290.2,62.52,28.69,61.31,70.277,799,0,4,0.267,0.27,0.152,-0.111,-0.038,2314865.0
Troy Merritt,63.0,62.04,286.8,64.12,29.75,56.35,72.083,131,0,0,-0.334,-1.031,-0.181,-0.468,-0.049,151475.0
K.J. Choi,77.0,61.99,285.6,65.93,29.17,60.87,69.993,1601,1,6,0.163,1.079,-0.07,0.6890000000000001,0.29600000000000004,4434691.0
Webb Simpson,98.0,61.93,296.2,69.84,28.77,62.22,69.252,1861,1,7,0.271,1.764,0.476,0.755,0.261,6347353.0
Sung Kang,63.0,61.82,294.2,64.78,29.19,56.68,70.84899999999998,219,0,1,-0.042,-0.184,0.135,-0.003,-0.274,702382.0
Trevor Immelman,84.0,61.74,288.5,68.12,29.61,58.09,70.433,468,0,0,0.297,0.333,-0.299,0.085,0.25,1165604.0
Charl Schwartzel,58.0,61.73,297.0,65.97,29.25,59.77,69.619,1185,1,3,0.052000000000000005,0.95,0.49,0.287,0.121,2604558.0
Keegan Bradley,91.0,61.5,300.7,65.9,29.26,56.18,70.257,1621,2,4,0.006999999999999999,0.279,0.6829999999999999,-0.33,-0.081,3758600.0
Andres Gonzales,60.0,61.49,293.1,64.42,29.31,52.85,71.634,93,0,0,0.14300000000000002,-0.652,-0.473,-0.184,-0.13699999999999998,186847.0
Josh Teater,104.0,61.48,302.3,66.89,29.5,54.45,71.057,393,0,1,-0.08900000000000001,0.085,0.632,-0.39,-0.068,769324.0
Retief Goosen,50.0,61.44,289.9,64.4,29.06,58.28,70.73100000000002,439,0,1,0.244,0.405,-0.204,0.212,0.154,796360.0
Steve Flesch,88.0,61.43,282.5,59.85,28.55,57.0,71.119,352,0,1,0.32,-0.255,-0.46,-0.3670000000000001,0.253,594622.0
Charlie Wi,83.0,61.35,285.8,63.65,28.41,58.93,70.757,591,0,1,0.8079999999999999,0.305,-0.133,-0.608,0.239,1188494.0
Roland Thatcher,67.0,61.16,293.1,64.26,29.07,58.0,71.47800000000002,302,0,2,0.194,-0.491,-0.006999999999999999,-0.259,-0.419,666371.0
Bill Lunde,92.0,61.11,291.5,69.38,29.77,56.7,71.046,428,0,0,0.003,0.06,0.156,0.027000000000000003,-0.126,639548.0
Cameron Beckman,71.0,61.05,284.3,63.18,29.18,56.76,71.642,324,0,0,-0.112,-0.653,-0.423,-0.061,-0.057,455085.0
Lucas Glover,74.0,61.05,294.6,65.92,29.26,53.74,70.445,875,1,1,0.236,0.442,0.27,0.052000000000000005,-0.116,1823327.0
Cameron Tringale,110.0,60.99,294.3,67.3,29.47,57.69,70.751,644,0,4,0.197,0.239,0.154,-0.133,0.022,1327807.0
Steve Marino,76.0,60.98,295.2,65.79,29.17,57.69,70.735,935,0,3,0.08900000000000001,0.565,0.364,0.184,-0.07200000000000001,1975076.0
Nate Smith,66.0,60.98,281.2,61.57,28.68,58.07,71.833,110,0,0,0.411,-0.883,-0.882,-0.547,0.136,154814.0
Kevin Kisner,70.0,60.96,284.3,60.59,28.92,54.85,71.858,116,0,0,0.139,-0.906,-0.247,-0.7070000000000001,-0.09,270170.0
Freddie Jacobson,92.0,60.82,287.4,63.56,28.19,60.62,69.854,1235,1,3,0.629,0.904,-0.017,0.105,0.187,2488325.0
William McGirt,103.0,60.78,289.9,68.63,29.56,59.75,70.726,334,0,0,0.185,0.162,-0.039,-0.021,0.036000000000000004,532933.0
Jeff Overton,92.0,60.46,295.3,64.53,29.33,54.73,70.80199999999998,611,0,3,0.154,0.196,0.402,-0.119,-0.241,1290962.0
Ryuji Imada,83.0,60.36,283.4,64.26,29.01,58.8,71.115,529,0,2,-0.157,-0.117,-0.211,-0.085,0.337,990319.0
Charley Hoffman,93.0,60.34,299.8,66.79,29.41,53.64,71.097,746,0,1,-0.256,0.525,0.453,0.2,0.129,1462591.0
Jonathan Byrd,83.0,60.33,291.6,65.65,28.9,57.2,70.783,1165,1,4,0.116,0.469,-0.041,0.248,0.147,2938920.0
Michael Thompson,79.0,60.14,291.0,65.3,28.88,60.75,70.942,413,0,1,0.448,-0.052000000000000005,-0.335,-0.321,0.156,935265.0
Ernie Els,71.0,60.1,288.1,69.89,30.39,51.07,71.062,357,0,0,-0.705,0.16,0.121,0.635,0.109,948872.0
Bobby Gates,82.0,60.1,297.4,64.71,29.8,51.49,71.616,256,0,3,-0.452,-0.898,0.133,-0.183,-0.396,666735.0
Chris Stroud,88.0,60.03,291.2,67.0,29.49,57.31,70.83800000000002,413,0,2,-0.155,0.057,-0.06,0.23,0.041,1096499.0
George McNeill,69.0,59.95,295.0,64.21,29.03,56.23,70.797,694,0,4,-0.018000000000000002,-0.002,0.13,0.039,-0.153,1458110.0
D.J. Trahan,91.0,59.81,298.6,68.99,30.12,58.27,70.87,392,0,1,-0.815,0.16899999999999998,0.565,0.405,0.015,668166.0
Vijay Singh,79.0,59.67,294.3,66.46,29.53,57.23,70.61,903,0,4,-0.131,0.6,0.315,0.26,0.156,2371050.0
Joseph Bramlett,73.0,59.54,295.6,65.21,29.68,56.51,71.714,110,0,0,-0.581,-0.47,0.03,0.068,0.013,178728.0
Kyle Stanley,98.0,59.52,304.6,68.21,29.46,54.17,70.317,761,0,2,-0.506,0.665,0.516,0.515,0.139,1523657.0
Davis Love III,70.0,59.45,298.5,68.25,30.04,54.0,70.548,557,0,2,-0.318,0.389,0.245,0.528,-0.065,1056300.0
Nathan Green,81.0,59.44,285.0,62.34,28.74,60.92,71.298,209,0,0,0.108,-0.394,-0.3670000000000001,-0.225,0.091,312109.0
Jim Renner,65.0,59.1,296.8,65.01,29.18,58.22,71.372,149,0,2,0.149,-0.111,0.162,-0.188,-0.234,392945.0
Paul Stankowski,78.0,59.05,283.9,65.2,28.96,59.42,71.165,207,0,0,0.324,-0.02,-0.529,-0.014,0.199,290211.0
Kevin Chappell,78.0,59.0,295.8,64.89,29.03,58.46,71.221,503,0,2,-0.501,-0.314,0.14,0.08199999999999999,-0.036000000000000004,1339640.0
Tommy Gainey,104.0,58.97,296.7,67.0,29.39,55.39,70.814,999,0,6,0.112,0.27,0.245,0.16699999999999998,-0.254,2174191.0
Jarrod Lyle,83.0,58.86,286.1,61.95,29.35,57.3,71.617,217,0,1,-0.163,-0.82,-0.175,-0.505,0.024,317459.0
Troy Matteson,91.0,58.83,300.2,65.64,29.31,55.58,71.184,542,0,2,-0.15,-0.162,0.295,-0.08900000000000001,-0.218,946989.0
Ricky Barnes,78.0,58.55,293.3,66.52,29.54,56.6,70.572,552,0,2,-0.48,0.224,-0.011,0.584,0.132,951587.0
Martin Laird,77.0,58.51,303.0,66.59,28.91,59.08,70.34100000000001,1234,1,6,0.161,0.996,0.499,0.234,0.103,2676509.0
Stuart Appleby,65.0,58.2,287.5,61.62,29.02,55.9,71.554,387,0,1,-0.184,-0.6629999999999999,-0.461,-0.152,0.134,657150.0
Nick Watney,80.0,58.15,301.9,66.88,28.44,62.96,69.518,1906,2,8,0.546,1.712,0.5429999999999999,0.604,0.018000000000000002,5290673.0
Gary Woodland,93.0,58.07,310.5,69.41,29.69,58.2,69.875,1466,1,6,-0.116,1.041,0.742,0.38,0.035,3448591.0
Scott Gutschewski,67.0,58.06,298.0,62.62,29.58,56.68,71.582,125,0,0,-0.638,-0.667,-0.07200000000000001,-0.013,0.056,229758.0
Sergio Garcia,61.0,58.0,299.2,66.85,29.13,60.16,69.564,662,0,3,-0.119,0.984,0.528,0.312,0.263,1524091.0
Camilo Villegas,69.0,57.98,294.4,62.5,29.04,55.99,71.024,395,0,2,-0.194,0.091,-0.125,0.399,0.01,1231918.0
Andres Romero,77.0,57.8,294.7,63.41,28.41,56.48,70.495,651,0,4,0.4,0.474,0.201,-0.038,-0.09,1313133.0
Kevin Na,84.0,57.66,279.8,61.04,27.75,63.5,70.432,778,0,5,0.65,0.77,-0.757,0.28600000000000003,0.593,2336965.0
Charles Howell III,108.0,57.51,297.3,68.91,29.31,63.92,69.66,1137,0,6,0.38,1.239,0.168,0.333,0.358,2509223.0
Will Strickler,51.0,57.38,304.1,62.06,29.26,54.21,72.17699999999998,84,0,0,0.294,-1.0,-0.267,-0.648,-0.38,109031.0
Alex Prugh,82.0,57.35,298.6,65.95,30.05,47.91,71.904,209,0,0,-0.5820000000000001,-0.958,0.204,-0.109,-0.47,292070.0
Tim Herron,85.0,57.29,291.8,65.64,28.99,59.08,70.634,456,0,2,0.14800000000000002,0.122,-0.125,-0.122,0.221,909135.0
Dustin Johnson,72.0,57.17,314.2,68.39,29.56,51.24,70.457,1191,0,5,-0.5489999999999999,0.5760000000000001,0.912,0.195,0.019,4309961.0
Zack Miller,86.0,57.06,299.5,61.79,29.45,54.26,71.89,290,0,1,-0.483,-1.051,0.057,-0.612,-0.012,427341.0
Michael Bradley,74.0,57.03,290.7,67.62,29.71,51.72,70.877,454,1,1,-0.196,-0.086,-0.5720000000000001,0.448,0.234,935934.0
Tag Ridings,87.0,56.99,303.3,63.58,29.15,55.37,71.325,286,0,0,0.066,-0.237,0.114,-0.165,-0.251,382670.0
Jim Herman,69.0,56.98,301.7,67.94,30.23,56.53,71.377,160,0,0,-0.344,-0.18,0.244,0.011,-0.09,196845.0
Bubba Watson,85.0,56.92,314.9,69.83,29.86,50.82,70.625,1577,2,3,-0.182,0.593,0.898,0.193,-0.317,3477811.0
Scott Stallings,84.0,56.91,303.7,66.6,29.71,53.52,71.036,992,1,2,-0.154,0.059,0.443,0.244,-0.475,1957162.0
Scott Piercy,78.0,56.81,305.4,65.84,29.08,57.58,70.792,571,1,2,0.242,0.34600000000000003,0.201,0.24,-0.337,1250957.0
Robert Karlsson,61.0,56.78,299.2,63.37,28.92,60.41,70.211,789,0,3,0.066,0.6779999999999999,0.038,0.388,0.187,1779815.0
Rory Sabbatini,85.0,56.74,292.5,65.84,29.3,58.23,70.46,1175,1,3,-0.403,0.7190000000000001,0.218,0.657,0.248,2420655.0
Rickie Fowler,84.0,56.7,299.5,64.47,28.35,55.02,70.007,1038,0,4,0.35100000000000003,0.917,0.384,0.194,-0.013,2084681.0
Joe Ogilvie,75.0,56.62,291.6,62.6,28.63,56.98,71.215,364,0,1,0.16699999999999998,-0.306,-0.271,-0.236,0.034,726866.0
Stewart Cink,72.0,56.58,291.8,64.31,28.97,57.08,70.7,556,0,1,0.16899999999999998,0.67,-0.055,0.396,0.16,909162.0
Matt Bettencourt,84.0,56.51,288.3,62.1,29.01,54.97,71.689,461,0,2,0.079,-0.7659999999999999,-0.267,-0.309,-0.269,692545.0
Chris Kirk,87.0,56.47,295.7,66.67,29.05,57.66,70.414,957,1,4,-0.202,0.4320000000000001,-0.118,0.611,0.142,1877627.0
Arjun Atwal,91.0,56.31,284.8,63.25,28.79,55.65,71.444,339,0,1,0.044,-0.409,-0.705,0.241,0.011,690237.0
James Driscoll,71.0,55.79,298.5,63.5,29.05,56.91,71.277,353,0,2,-0.025,-0.209,-0.243,-0.226,0.285,741010.0
Sean O'Hair,71.0,55.78,294.6,63.17,29.54,54.74,70.81,724,1,1,-0.253,-0.08900000000000001,-0.122,0.14,0.145,1483948.0
Shaun Micheel,77.0,55.71,286.1,63.01,29.29,58.64,71.675,160,0,0,0.138,-0.575,-0.64,-0.319,0.245,206450.0
Aaron Baddeley,77.0,55.67,296.2,65.48,28.39,59.44,70.23,1181,1,4,0.324,1.148,0.19,0.196,0.438,3094693.0
Matt Jones,71.0,55.52,293.9,62.36,28.76,56.96,71.517,328,0,1,0.002,-0.377,-0.135,-0.506,0.262,602392.0
D.J. Brigman,67.0,55.27,290.2,60.92,29.12,53.49,71.803,140,0,0,-0.245,-1.053,-0.606,-0.119,-0.083,191491.0
Steven Bowditch,86.0,55.12,308.3,63.62,28.84,52.33,71.221,347,0,1,0.161,-0.267,0.339,-0.615,-0.153,621378.0
Ángel Cabrera,50.0,54.97,301.6,63.89,29.07,52.17,70.696,237,0,2,0.509,0.172,0.217,0.126,-0.679,628079.0
Michael Putnam,67.0,54.72,297.2,64.37,29.27,58.17,70.98899999999998,300,0,0,0.423,-0.162,0.02,-0.418,-0.187,398400.0
Jason Day,76.0,54.7,302.6,64.92,28.37,64.64,69.706,1308,0,8,0.5760000000000001,0.976,0.204,0.026,0.16899999999999998,3962647.0
Jhonattan Vegas,84.0,54.65,304.9,67.22,29.95,54.66,70.96600000000002,919,1,2,-0.315,-0.172,0.507,-0.246,-0.117,1854414.0
Marc Leishman,87.0,54.41,296.0,64.43,29.14,58.53,70.94800000000002,522,0,2,-0.099,0.026,-0.116,0.034,0.207,916330.0
Martin Piller,63.0,54.0,292.2,61.02,29.29,52.66,72.542,120,0,0,0.208,-1.351,-0.326,-0.61,-0.623,140958.0
Ryan Palmer,82.0,53.76,299.5,63.75,28.7,59.96,70.847,902,0,3,-0.047,-0.125,-0.06,-0.064,0.047,1850530.0
Phil Mickelson,79.0,53.2,299.8,66.96,29.08,62.01,69.891,1601,1,5,-0.19,1.182,0.14,0.9,0.333,3763488.0
Jimmy Walker,79.0,53.13,298.8,63.92,28.57,59.45,70.42399999999998,615,0,4,0.222,0.376,-0.285,0.271,0.168,1336556.0
Padraig Harrington,60.0,52.98,294.7,64.12,28.98,59.84,70.809,338,0,3,0.237,0.245,-0.392,0.209,0.19,802839.0
Robert Garrigus,83.0,52.97,313.4,66.13,29.4,53.56,70.931,702,0,3,-0.384,0.139,0.662,0.28,-0.419,1503923.0
Bio Kim,71.0,52.87,296.1,59.49,28.72,54.85,71.696,179,0,0,0.033,-0.8540000000000001,-0.563,-0.838,0.515,345588.0
J.B. Holmes,57.0,52.09,318.4,66.46,29.3,54.06,70.523,640,0,4,-0.064,0.847,0.726,0.388,-0.202,1398583.0
David Duval,67.0,51.88,296.3,64.1,29.46,52.66,71.873,191,0,1,-0.364,-0.8009999999999999,-0.243,0.065,-0.259,400654.0
Harrison Frazar,58.0,51.49,301.8,62.45,29.43,54.08,70.891,660,1,1,-0.386,-0.266,0.259,-0.025,-0.114,1322267.0
Derek Lamely,65.0,50.57,297.9,62.87,29.54,50.83,72.60600000000002,123,0,0,-0.321,-1.383,-0.7,-0.636,0.273,301146.0
Anthony Kim,72.0,46.99,294.2,61.58,28.59,58.45,70.775,485,0,2,0.239,-0.071,-0.455,0.103,0.043,1085846.0
Omar Uresti,74.0,76.08,272.0,68.22,29.78,61.44,71.579,192,0,1,-0.757,-0.512,-0.001,0.042,0.202,283455.0
Joe Durant,67.0,75.94,285.6,71.95,29.89,59.09,70.365,321,0,1,-0.292,0.481,0.597,0.29600000000000004,-0.118,788755.0
Brian Gay,101.0,74.0,266.4,63.44,28.02,66.51,70.756,714,0,2,0.73,0.518,-0.597,0.159,0.228,1521663.0
Tim Clark,88.0,73.72,272.2,66.73,28.87,62.67,70.24600000000001,1409,1,6,0.269,0.8320000000000001,-0.025,0.591,-0.003,3530002.0
Craig Bowden,56.0,72.86,270.0,62.64,29.53,58.31,72.229,79,0,0,-0.404,-1.104,-0.253,-0.458,0.013,140935.0
Heath Slocum,97.0,72.42,278.9,69.59,29.62,62.87,70.673,722,0,3,-0.259,0.58,0.156,0.546,0.134,2387687.0
David Toms,86.0,71.88,281.3,67.58,28.89,61.29,70.337,748,0,1,0.274,0.693,0.254,0.122,0.058,1590998.0
Zach Johnson,93.0,71.24,279.7,66.54,28.73,57.66,70.527,1191,1,2,0.583,0.792,0.118,0.221,-0.129,2916993.0
Ben Crane,85.0,71.13,282.3,68.22,29.07,59.06,70.234,1304,1,5,0.266,0.862,0.16899999999999998,0.379,0.046,2841500.0
Jim Furyk,76.0,71.01,276.0,67.12,28.74,63.47,69.828,1691,2,6,0.402,1.564,0.15,0.6409999999999999,0.3670000000000001,4809622.0
Richard Johnson,90.0,70.92,277.3,68.5,29.6,59.35,71.156,323,0,2,0.188,-0.293,-0.388,0.006,-0.104,678515.0
Paul Goydos,78.0,70.58,273.6,65.95,29.08,55.02,71.532,597,0,3,-0.158,-0.331,-0.257,0.244,-0.162,1121250.0
Jerry Kelly,99.0,70.5,279.0,67.49,29.63,57.91,70.954,493,0,1,-0.444,0.209,0.051,0.246,0.361,1136898.0
Garrett Willis,82.0,70.44,280.2,69.87,29.65,55.32,71.15899999999998,517,0,1,-0.13699999999999998,-0.053,-0.155,0.261,-0.022,871763.0
Jeff Quinney,91.0,70.34,273.3,65.45,28.66,59.7,70.851,378,0,1,0.388,-0.039,-0.402,0.207,-0.232,605866.0
Alex Cejka,81.0,70.31,277.4,66.6,29.7,56.42,71.219,489,0,4,-0.466,-0.073,-0.146,0.464,0.077,904253.0
Billy Mayfair,78.0,70.29,284.0,69.68,30.5,55.5,71.426,314,0,2,-1.008,-0.467,0.053,0.424,0.067,642231.0
Chris DiMarco,88.0,70.13,279.0,67.39,29.15,61.87,70.983,286,0,1,-0.058,0.052000000000000005,-0.244,0.196,0.163,409205.0
Ben Curtis,78.0,70.07,275.5,68.02,29.6,59.69,70.87100000000002,416,0,1,0.229,0.234,-0.159,0.054000000000000006,0.11,812136.0
Jay Williamson,76.0,69.87,285.1,68.95,29.72,59.74,71.29,280,0,1,-0.174,-0.221,0.125,0.028,-0.219,404498.0
Skip Kendall,58.0,69.63,279.5,62.56,29.02,57.57,71.64,159,0,1,0.333,-0.8320000000000001,-0.486,-0.6509999999999999,-0.031,304439.0
Justin Leonard,89.0,69.46,277.8,65.09,29.02,57.32,70.419,556,0,1,0.181,0.539,-0.184,0.299,0.242,1026445.0
John Mallinger,78.0,69.34,280.4,67.11,29.33,58.67,71.27,342,0,1,0.051,-0.175,-0.131,-0.32299999999999995,0.226,684687.0
Jason Dufner,87.0,69.24,281.9,66.67,29.82,58.24,71.018,617,0,2,-0.6,0.006,0.435,0.17600000000000002,-0.006,1121695.0
Chad Campbell,94.0,69.01,285.1,69.06,29.54,59.46,70.62899999999998,551,0,2,-0.106,0.645,0.102,0.606,0.042,971154.0
Mark Wilson,87.0,68.85,280.6,70.28,29.71,62.16,71.098,343,0,1,0.139,0.009000000000000001,-0.196,-0.292,0.354,789681.0
Chris Riley,73.0,68.7,278.3,67.33,29.0,64.47,70.345,512,0,3,0.185,0.5379999999999999,0.16399999999999998,-0.177,0.364,1001582.0
Cliff Kresge,50.0,68.59,283.2,66.67,29.76,59.06,71.417,91,0,0,-0.573,-0.488,-0.191,0.41,-0.136,199584.0
Tom Gillis,97.0,68.54,288.7,65.98,28.75,60.27,70.514,554,0,2,0.359,0.616,0.348,-0.297,0.21,1166146.0
Steve Stricker,73.0,68.5,282.9,68.29,28.69,63.75,69.66,1697,2,6,0.4370000000000001,1.818,0.191,0.773,0.419,4190235.0
Brian Davis,101.0,68.35,278.9,63.09,28.87,61.85,71.376,781,0,2,-0.249,-0.181,-0.006999999999999999,0.08900000000000001,-0.015,1640516.0
Rocco Mediate,71.0,68.27,278.1,69.32,30.28,56.96,71.34100000000002,150,0,0,-0.5429999999999999,-0.16399999999999998,-0.08199999999999999,0.568,-0.107,1138067.0
Vaughn Taylor,87.0,68.26,284.4,68.33,29.39,57.46,70.794,824,0,5,-0.056,0.387,0.07400000000000001,0.333,0.039,1838861.0
Scott Verplank,74.0,68.16,278.6,63.85,28.75,59.37,70.83800000000002,786,0,3,0.034,0.36,-0.12,0.456,-0.013,1653190.0
Steve Elkington,74.0,68.01,289.2,68.71,29.09,64.23,70.318,571,0,3,0.328,0.557,0.368,-0.191,0.049,955084.0
Ryan Moore,80.0,67.99,289.7,66.67,29.05,60.76,70.623,893,0,4,0.299,0.687,0.45,0.026,-0.091,2374823.0
Kenny Perry,69.0,67.99,290.6,69.04,29.97,61.74,70.84100000000002,555,0,1,-0.244,0.401,0.605,0.151,-0.111,968811.0
Hunter Mahan,85.0,67.94,291.8,68.65,29.6,58.65,70.476,1528,2,3,0.068,0.665,0.642,0.069,-0.115,3574550.0
Matt Kuchar,97.0,67.89,286.9,69.36,28.74,64.69,69.60600000000001,1437,0,9,0.648,1.461,0.158,0.336,0.334,4910477.0
Jeff Maggert,76.0,67.55,279.1,66.75,29.62,55.77,71.445,463,0,2,-0.35700000000000004,-0.741,0.123,-0.06,-0.447,801579.0
Tim Petrovic,105.0,67.37,278.7,66.35,29.23,60.38,70.992,532,0,2,-0.006,0.249,0.029,0.031,0.195,1028960.0
Dean Wilson,54.0,67.37,281.6,68.98,28.79,67.16,70.223,434,0,1,0.7809999999999999,0.736,-0.341,0.158,0.139,832640.0
Scott McCarron,90.0,67.36,288.6,65.8,28.98,61.19,70.94,354,0,1,0.507,0.155,0.093,-0.529,0.079,642543.0
Brent Delahoussaye,57.0,67.28,275.6,66.78,29.69,54.43,72.032,43,0,0,0.231,-0.8109999999999999,-0.467,-0.114,-0.465,69708.0
Aron Price,70.0,67.23,284.6,70.49,29.69,58.53,70.85600000000002,358,0,2,0.017,0.259,-0.1,0.29100000000000004,0.051,713737.0
John Senden,103.0,67.22,290.2,72.49,30.08,57.65,70.618,467,0,0,-0.139,0.608,0.3720000000000001,0.455,-0.078,1274058.0
Boo Weekley,88.0,67.14,291.9,70.07,29.95,60.32,70.851,526,0,3,-0.376,0.183,0.662,0.058,-0.162,872729.0
Tom Pernice Jr.,74.0,66.95,280.0,69.78,29.48,59.61,70.757,331,0,1,-0.165,0.121,-0.212,0.225,0.271,662730.0
Jason Bohn,84.0,66.89,279.8,67.79,29.25,57.49,70.85600000000002,926,1,2,0.13,0.43,0.08199999999999999,0.324,-0.103,1904763.0
Kevin Sutherland,86.0,66.89,287.9,71.96,29.9,62.44,70.604,499,0,1,-0.094,0.468,0.201,0.054000000000000006,0.303,818682.0
